Date,Name,Amt,Mode,Categorization,Status,Time of the Day,Day of the Week,Type of Expense
07-01-2024,Fruits,209.1,Wallet,Food,Avoidable,Night,Sunday,Variable
07-01-2024,Milk,60.95,Wallet,Groceries,Unnecessary,Night,Sunday,Variable
08-01-2024,Online Course,2395.24,Credit Card,Education,Necessary,Morning,Monday,Variable
08-01-2024,Taxi,466,Debit Card,Transport,Unnecessary,Morning,Monday,Variable
08-01-2024,Movie,800.54,UPI,Entertainment,Avoidable,Afternoon,Monday,Variable
08-01-2024,Hookah,283.74,Net Banking,Tobacco,Avoidable,Afternoon,Monday,Variable
08-01-2024,Eggs,119.29,Net Banking,Food,Avoidable,Evening,Monday,Variable
08-01-2024,Coffee,353.47,Cash,Food & Dining,Avoidable,Night,Monday,Variable
08-01-2024,Milk,59.6,Credit Card,Groceries,Unnecessary,Night,Monday,Variable
09-01-2024,Online Course,1913.97,Debit Card,Education,Unnecessary,Morning,Tuesday,Variable
09-01-2024,Gaming,986.01,Credit Card,Entertainment,Unnecessary,Morning,Tuesday,Variable
09-01-2024,Restaurant,732.45,Debit Card,Food,Unnecessary,Morning,Tuesday,Variable
09-01-2024,Cocktail,750,Debit Card,Alcohol,Avoidable,Morning,Tuesday,Variable
09-01-2024,Whiskey,974,Cash,Alcohol,Avoidable,Morning,Tuesday,Variable
09-01-2024,Fruits,171.03,Credit Card,Food,Unnecessary,Afternoon,Tuesday,Variable
09-01-2024,Milk,63.23,Cash,Groceries,Unnecessary,Afternoon,Tuesday,Variable
09-01-2024,Vegetables,218.45,Wallet,Food,Avoidable,Evening,Tuesday,Variable
09-01-2024,Beer,856,Net Banking,Alcohol,Avoidable,Evening,Tuesday,Variable
09-01-2024,Wine,714,Credit Card,Alcohol,Avoidable,Evening,Tuesday,Variable
09-01-2024,Betting,2135.07,UPI,Gambling,Avoidable,Evening,Tuesday,Variable
09-01-2024,Grocery,289.84,Debit Card,Food,Avoidable,Night,Tuesday,Variable
09-01-2024,Betting,4158.42,Net Banking,Gambling,Avoidable,Night,Tuesday,Variable
10-01-2024,Fast Food,1345.04,Cash,Dining Out,Unnecessary,Morning,Wednesday,Variable
10-01-2024,Gaming,826.29,Wallet,Entertainment,Unnecessary,Morning,Wednesday,Variable
10-01-2024,Cocktail,704,UPI,Alcohol,Avoidable,Morning,Wednesday,Variable
10-01-2024,Whiskey,892,UPI,Alcohol,Avoidable,Morning,Wednesday,Variable
10-01-2024,Therapy,836,Cash,Healthcare,Necessary,Morning,Wednesday,Variable
10-01-2024,Books,648.64,Debit Card,Entertainment,Avoidable,Afternoon,Wednesday,Variable
10-01-2024,Rice,196.23,Cash,Groceries,Necessary,Afternoon,Wednesday,Variable
10-01-2024,Therapy,1219,Credit Card,Healthcare,Unnecessary,Afternoon,Wednesday,Variable
10-01-2024,Milk,59.81,Wallet,Groceries,Unnecessary,Evening,Wednesday,Variable
10-01-2024,Casino,2595.32,Credit Card,Gambling,Avoidable,Evening,Wednesday,Variable
10-01-2024,Wine,851,UPI,Alcohol,Avoidable,Evening,Wednesday,Variable
10-01-2024,Beer,659,UPI,Alcohol,Avoidable,Night,Wednesday,Variable
10-01-2024,Therapy,1423,Wallet,Healthcare,Necessary,Night,Wednesday,Variable
10-01-2024,Medicines,1140,Wallet,Healthcare,Unnecessary,Night,Wednesday,Variable
11-01-2024,Books,622.72,Net Banking,Entertainment,Avoidable,Morning,Sunday,Variable
11-01-2024,Milk,68.45,Wallet,Groceries,Necessary,Morning,Sunday,Variable
11-01-2024,Vegetables,218.29,UPI,Food,Avoidable,Morning,Sunday,Variable
11-01-2024,Grocery,201.97,Cash,Food,Unnecessary,Evening,Sunday,Variable
11-01-2024,Fruits,214.7,UPI,Food,Avoidable,Night,Sunday,Variable
12-01-2024,Cafe,4336.84,Wallet,Dining Out,Avoidable,Morning,Friday,Variable
12-01-2024,Gaming,866.03,Cash,Entertainment,Avoidable,Morning,Friday,Variable
12-01-2024,Milk,71.52,UPI,Groceries,Unnecessary,Morning,Friday,Variable
12-01-2024,Cafe,4802.05,Cash,Dining Out,Unnecessary,Afternoon,Friday,Variable
12-01-2024,Movie,833.35,UPI,Entertainment,Avoidable,Afternoon,Friday,Variable
12-01-2024,Casino,2642.59,UPI,Gambling,Avoidable,Evening,Friday,Variable
12-01-2024,Casino,3612.78,Credit Card,Gambling,Avoidable,Evening,Friday,Variable
12-01-2024,Fancy Restaurant,7425.82,UPI,Dining Out,Avoidable,Night,Friday,Variable
12-01-2024,Rice,158.71,Debit Card,Groceries,Necessary,Night,Friday,Variable
13-01-2024,Vegetables,150.65,Net Banking,Food,Avoidable,Morning,Saturday,Variable
13-01-2024,Fast Food,1249.44,Net Banking,Dining Out,Avoidable,Evening,Saturday,Variable
13-01-2024,Fruits,216.28,Cash,Food,Unnecessary,Evening,Saturday,Variable
13-01-2024,Grocery,223.47,Debit Card,Food,Avoidable,Evening,Saturday,Variable
13-01-2024,Fast Food,1525.24,Cash,Dining Out,Avoidable,Night,Saturday,Variable
13-01-2024,Milk,68.46,Wallet,Groceries,Unnecessary,Night,Saturday,Variable
13-01-2024,Watches,6781.44,Debit Card,Luxury,Avoidable,Night,Saturday,Variable
14-01-2024,Movie,960.32,Cash,Entertainment,Avoidable,Morning,Sunday,Variable
14-01-2024,Online Course,2081.92,Wallet,Education,Unnecessary,Afternoon,Sunday,Variable
14-01-2024,Coffee,232.26,Debit Card,Food & Dining,Avoidable,Afternoon,Sunday,Variable
14-01-2024,Milk,71.49,Credit Card,Groceries,Unnecessary,Afternoon,Sunday,Variable
14-01-2024,Doctor Fee,667.73,Credit Card,Healthcare,Necessary,Afternoon,Sunday,Variable
14-01-2024,Lottery,4035.67,Cash,Gambling,Avoidable,Night,Sunday,Variable
15-01-2024,Vegetables,237.09,Debit Card,Food,Avoidable,Morning,Monday,Variable
15-01-2024,Fast Food,1061.36,Credit Card,Dining Out,Avoidable,Evening,Monday,Variable
15-01-2024,Books,1615.69,Cash,Education,Necessary,Evening,Monday,Variable
15-01-2024,Restaurant,1397.28,Debit Card,Food,Avoidable,Evening,Monday,Variable
15-01-2024,Fruits,169.96,Credit Card,Food,Unnecessary,Night,Monday,Variable
15-01-2024,Grocery,214.25,Cash,Food,Avoidable,Night,Monday,Variable
15-01-2024,Milk,62.94,Credit Card,Groceries,Necessary,Night,Monday,Variable
16-01-2024,Books,501.23,Debit Card,Entertainment,Unnecessary,Morning,Tuesday,Variable
16-01-2024,Jewelry,8756.46,UPI,Luxury,Avoidable,Morning,Tuesday,Variable
16-01-2024,Books,1589.74,Wallet,Education,Unnecessary,Afternoon,Tuesday,Variable
16-01-2024,Milk,58.13,Debit Card,Groceries,Necessary,Afternoon,Tuesday,Variable
16-01-2024,Shoes,5116,UPI,Shopping,Unnecessary,Afternoon,Tuesday,Variable
16-01-2024,Fast Food,1222.72,Net Banking,Dining Out,Avoidable,Night,Tuesday,Variable
16-01-2024,Concert,7749.46,Cash,Entertainment,Unnecessary,Night,Tuesday,Variable
16-01-2024,Movie,880.99,UPI,Entertainment,Avoidable,Night,Tuesday,Variable
16-01-2024,Perfumes,12457.86,Wallet,Luxury,Avoidable,Night,Tuesday,Variable
17-01-2024,Fine Dining,9494.09,Cash,Dining Out,Avoidable,Morning,Wednesday,Variable
17-01-2024,Eggs,95.65,Debit Card,Food,Avoidable,Morning,Wednesday,Variable
17-01-2024,Milk,69.76,Credit Card,Groceries,Necessary,Morning,Wednesday,Variable
17-01-2024,Wine,958,Credit Card,Alcohol,Avoidable,Morning,Wednesday,Variable
17-01-2024,Fast Food,1649.54,Net Banking,Dining Out,Unnecessary,Afternoon,Wednesday,Variable
17-01-2024,Online Course,2251.29,Wallet,Education,Necessary,Afternoon,Wednesday,Variable
17-01-2024,Beer,945,UPI,Alcohol,Avoidable,Afternoon,Wednesday,Variable
17-01-2024,Doctor Fee,801.35,Credit Card,Healthcare,Unnecessary,Afternoon,Wednesday,Variable
17-01-2024,Grocery,291.7,Cash,Food,Avoidable,Evening,Wednesday,Variable
17-01-2024,Vegetables,203.2,Credit Card,Food,Unnecessary,Evening,Wednesday,Variable
17-01-2024,Cocktail,726,Wallet,Alcohol,Avoidable,Evening,Wednesday,Variable
17-01-2024,Fruits,204.46,Debit Card,Food,Unnecessary,Night,Wednesday,Variable
17-01-2024,Whiskey,708,UPI,Alcohol,Avoidable,Night,Wednesday,Variable
18-01-2024,Burger,166.95,Debit Card,Food & Dining,Avoidable,Morning,Thursday,Variable
18-01-2024,Coffee,280.54,Credit Card,Food & Dining,Unnecessary,Morning,Thursday,Variable
18-01-2024,Whiskey,725,UPI,Alcohol,Avoidable,Morning,Thursday,Variable
18-01-2024,Beer,661,UPI,Alcohol,Avoidable,Morning,Thursday,Variable
18-01-2024,Wine,799,Wallet,Alcohol,Avoidable,Morning,Thursday,Variable
18-01-2024,Fancy Restaurant,6896.68,Cash,Dining Out,Unnecessary,Evening,Thursday,Variable
18-01-2024,Milk,62.21,Credit Card,Groceries,Necessary,Evening,Thursday,Variable
18-01-2024,Cocktail,668,UPI,Alcohol,Avoidable,Evening,Thursday,Variable
18-01-2024,Shoes,2388,UPI,Shopping,Unnecessary,Evening,Thursday,Variable
18-01-2024,Shoes,3199,Debit Card,Shopping,Avoidable,Night,Thursday,Variable
18-01-2024,Shoes,7971,Credit Card,Shopping,Unnecessary,Night,Thursday,Variable
19-01-2024,Grocery,265.17,Wallet,Food,Unnecessary,Morning,Friday,Variable
19-01-2024,Vegetables,174.47,Wallet,Food,Unnecessary,Morning,Friday,Variable
19-01-2024,Milk,68.43,UPI,Groceries,Unnecessary,Afternoon,Friday,Variable
19-01-2024,Train Ticket,816.95,Credit Card,Transport,Unnecessary,Afternoon,Friday,Variable
19-01-2024,Fast Food,1192.11,Credit Card,Dining Out,Avoidable,Evening,Friday,Variable
19-01-2024,Books,1524.45,Wallet,Education,Unnecessary,Evening,Friday,Variable
19-01-2024,Vape,125.97,Debit Card,Tobacco,Avoidable,Evening,Friday,Variable
19-01-2024,Fruits,211.78,Credit Card,Food,Unnecessary,Night,Friday,Variable
20-01-2024,Milk,60.41,Credit Card,Groceries,Unnecessary,Morning,Saturday,Variable
20-01-2024,Doctor Fee,585,Cash,Healthcare,Necessary,Night,Saturday,Variable
20-01-2024,Doctor Fee,1558.66,UPI,Healthcare,Necessary,Night,Saturday,Variable
21-01-2024,Books,1743.3,Cash,Education,Unnecessary,Morning,Sunday,Variable
21-01-2024,Fruits,173.27,Wallet,Food,Avoidable,Morning,Sunday,Variable
21-01-2024,Eggs,100.06,Cash,Food,Avoidable,Morning,Sunday,Variable
21-01-2024,Vegetables,221.2,UPI,Food,Unnecessary,Morning,Sunday,Variable
21-01-2024,Therapy,836,Cash,Healthcare,Necessary,Morning,Sunday,Variable
21-01-2024,Casino,2217.63,Credit Card,Gambling,Avoidable,Afternoon,Sunday,Variable
21-01-2024,Cafe,4779.28,Wallet,Dining Out,Unnecessary,Evening,Sunday,Variable
21-01-2024,Grocery,248.11,Cash,Food,Unnecessary,Evening,Sunday,Variable
21-01-2024,Milk,56.62,Debit Card,Groceries,Necessary,Night,Sunday,Variable
21-01-2024,Metro,1133,Wallet,Transport,Unnecessary,Night,Sunday,Variable
22-01-2024,Fine Dining,9402.42,Credit Card,Dining Out,Avoidable,Morning,Monday,Variable
22-01-2024,Milk,74.85,Cash,Groceries,Necessary,Afternoon,Monday,Variable
22-01-2024,Handbags,2983.02,Credit Card,Luxury,Avoidable,Afternoon,Monday,Variable
22-01-2024,Gaming,656.52,UPI,Entertainment,Unnecessary,Evening,Monday,Variable
22-01-2024,Lottery,478.5,Cash,Gambling,Avoidable,Evening,Monday,Variable
22-01-2024,Doctor Fee,423.28,Wallet,Healthcare,Necessary,Evening,Monday,Variable
22-01-2024,Online Course,2121.11,Cash,Education,Necessary,Night,Monday,Variable
22-01-2024,Lottery,4383.71,Credit Card,Gambling,Avoidable,Night,Monday,Variable
22-01-2024,Clothes,7867,Net Banking,Shopping,Unnecessary,Night,Monday,Variable
23-01-2024,Fruits,174.3,Cash,Food,Unnecessary,Morning,Tuesday,Variable
23-01-2024,Vegetables,195.24,Debit Card,Food,Avoidable,Morning,Tuesday,Variable
23-01-2024,Exam Fee,612.14,Net Banking,Education,Unnecessary,Afternoon,Tuesday,Variable
23-01-2024,Casino,4532.35,Credit Card,Gambling,Avoidable,Afternoon,Tuesday,Variable
23-01-2024,Fancy Restaurant,5650.8,Debit Card,Dining Out,Avoidable,Evening,Tuesday,Variable
23-01-2024,Pizza,465.93,Cash,Food,Avoidable,Evening,Tuesday,Variable
23-01-2024,Milk,58.12,UPI,Groceries,Unnecessary,Evening,Tuesday,Variable
23-01-2024,Grocery,231.15,UPI,Food,Unnecessary,Night,Tuesday,Variable
23-01-2024,Betting,3960.23,Cash,Gambling,Avoidable,Night,Tuesday,Variable
24-01-2024,Fine Dining,9929.59,Debit Card,Dining Out,Unnecessary,Afternoon,Wednesday,Variable
24-01-2024,Books,1128.94,Cash,Education,Unnecessary,Evening,Wednesday,Variable
24-01-2024,Burger,216.74,Credit Card,Food & Dining,Avoidable,Night,Wednesday,Variable
24-01-2024,Eggs,96.29,Cash,Food,Unnecessary,Night,Wednesday,Variable
24-01-2024,Milk,74.77,Cash,Groceries,Unnecessary,Night,Wednesday,Variable
25-01-2024,Grocery,210.42,Credit Card,Food,Unnecessary,Morning,Monday,Variable
25-01-2024,Wine,736,Cash,Alcohol,Avoidable,Morning,Monday,Variable
25-01-2024,Online Course,2438.9,Credit Card,Education,Necessary,Afternoon,Monday,Variable
25-01-2024,Fruits,196.69,Cash,Food,Unnecessary,Evening,Monday,Variable
25-01-2024,Books,623.07,Wallet,Entertainment,Unnecessary,Night,Monday,Variable
25-01-2024,Milk,74.55,UPI,Groceries,Necessary,Night,Monday,Variable
25-01-2024,Vegetables,162.26,Credit Card,Food,Avoidable,Night,Monday,Variable
25-01-2024,Cocktail,815,Net Banking,Alcohol,Avoidable,Night,Monday,Variable
25-01-2024,Whiskey,877,Debit Card,Alcohol,Avoidable,Night,Monday,Variable
25-01-2024,Beer,931,Cash,Alcohol,Avoidable,Night,Monday,Variable
26-01-2024,Milk,70.88,Net Banking,Groceries,Necessary,Morning,Friday,Variable
26-01-2024,Cocktail,748,Cash,Alcohol,Avoidable,Afternoon,Friday,Variable
26-01-2024,Whiskey,812,UPI,Alcohol,Avoidable,Afternoon,Friday,Variable
26-01-2024,Accessories,6662,Wallet,Shopping,Avoidable,Evening,Friday,Variable
26-01-2024,Medicines,927,Net Banking,Healthcare,Unnecessary,Evening,Friday,Variable
26-01-2024,Books,1264.5,UPI,Education,Unnecessary,Night,Friday,Variable
26-01-2024,Pizza,742.97,Net Banking,Food,Avoidable,Night,Friday,Variable
26-01-2024,Beer,729,UPI,Alcohol,Avoidable,Night,Friday,Variable
26-01-2024,Wine,806,UPI,Alcohol,Avoidable,Night,Friday,Variable
27-01-2024,Coffee,259.69,Cash,Food & Dining,Unnecessary,Morning,Saturday,Variable
27-01-2024,Vegetables,162.06,Debit Card,Food,Unnecessary,Morning,Saturday,Variable
27-01-2024,Milk,68.19,Wallet,Groceries,Necessary,Afternoon,Saturday,Variable
27-01-2024,Books,659.94,Wallet,Entertainment,Unnecessary,Evening,Saturday,Variable
27-01-2024,Fine Dining,9023.41,UPI,Dining Out,Avoidable,Night,Saturday,Variable
27-01-2024,Fruits,213.58,Net Banking,Food,Unnecessary,Night,Saturday,Variable
27-01-2024,Grocery,215.05,Credit Card,Food,Unnecessary,Night,Saturday,Variable
28-01-2024,Concert,7211.19,Debit Card,Entertainment,Avoidable,Morning,Sunday,Variable
28-01-2024,Fast Food,1452.84,Debit Card,Dining Out,Unnecessary,Afternoon,Sunday,Variable
28-01-2024,Burger,299.04,Cash,Food & Dining,Unnecessary,Afternoon,Sunday,Variable
28-01-2024,Fuel,931,UPI,Transport,Unnecessary,Afternoon,Sunday,Variable
28-01-2024,Casino,1513.93,UPI,Gambling,Avoidable,Evening,Sunday,Variable
28-01-2024,Gaming,493.98,Wallet,Entertainment,Unnecessary,Night,Sunday,Variable
28-01-2024,Milk,66.56,Net Banking,Groceries,Necessary,Night,Sunday,Variable
28-01-2024,Fuel,1481,Cash,Transport,Avoidable,Night,Sunday,Variable
29-01-2024,Vegetables,182.97,Net Banking,Food,Unnecessary,Afternoon,Monday,Variable
29-01-2024,Watches,11885.03,Cash,Luxury,Avoidable,Afternoon,Monday,Variable
29-01-2024,Fruits,188.34,Debit Card,Food,Unnecessary,Evening,Monday,Variable
30-01-2024,Casino,1513.93,UPI,Gambling,Avoidable,Afternoon,Tuesday,Variable
30-01-2024,Medicines,107,Net Banking,Healthcare,Necessary,Evening,Tuesday,Variable
31-01-2024,Vegetables,147.01,UPI,Food,Avoidable,Afternoon,Saturday,Variable
31-01-2024,Train Ticket,1719.01,Net Banking,Transport,Unnecessary,Afternoon,Saturday,Variable
31-01-2024,Fruits,150.56,Credit Card,Food,Unnecessary,Night,Saturday,Variable
01-02-2024,Mobile Recharge,584.13,Auto Debit,Utilities,Necessary,Morning,Thursday,Fixed
01-02-2024,Water Bill,345.65,Auto Debit,Utilities,Necessary,Morning,Thursday,Fixed
01-02-2024,Internet,1150.82,Auto Debit,Utilities,Necessary,Afternoon,Thursday,Fixed
01-02-2024,Online Course,2145.39,Debit Card,Education,Unnecessary,Afternoon,Thursday,Variable
01-02-2024,Fruits,194.34,Credit Card,Food,Unnecessary,Afternoon,Thursday,Variable
01-02-2024,Accessories,3708,Cash,Shopping,Avoidable,Afternoon,Thursday,Variable
01-02-2024,Whiskey,873,UPI,Alcohol,Avoidable,Afternoon,Thursday,Variable
01-02-2024,Beer,929,Debit Card,Alcohol,Avoidable,Afternoon,Thursday,Variable
01-02-2024,Wine,961,Wallet,Alcohol,Avoidable,Afternoon,Thursday,Variable
01-02-2024,Lottery,3231.95,Wallet,Gambling,Avoidable,Afternoon,Thursday,Variable
01-02-2024,Electricity Bill,4756.66,Auto Debit,Utilities,Necessary,Evening,Thursday,Fixed
01-02-2024,Milk,72.32,Credit Card,Groceries,Unnecessary,Evening,Thursday,Variable
01-02-2024,Casino,1513.93,UPI,Gambling,Avoidable,Evening,Thursday,Variable
01-02-2024,Books,1352.99,Wallet,Education,Necessary,Night,Thursday,Variable
01-02-2024,Grocery,250.02,Debit Card,Food,Unnecessary,Night,Thursday,Variable
01-02-2024,Vegetables,239.07,Debit Card,Food,Unnecessary,Night,Thursday,Variable
01-02-2024,Cocktail,763,UPI,Alcohol,Avoidable,Night,Thursday,Variable
02-02-2024,Tuition Fee,32500,Debit Card,Education,Unnecessary,Morning,Friday,Fixed
02-02-2024,Eggs,101.17,Credit Card,Food,Unnecessary,Morning,Friday,Variable
02-02-2024,Doctor Fee,1809.75,Debit Card,Healthcare,Necessary,Morning,Friday,Variable
02-02-2024,Fancy Restaurant,6163.73,Credit Card,Dining Out,Avoidable,Afternoon,Friday,Variable
02-02-2024,Netflix,346.41,UPI,Entertainment,Unnecessary,Afternoon,Friday,Fixed
02-02-2024,Milk,60.79,Cash,Groceries,Unnecessary,Afternoon,Friday,Variable
02-02-2024,Betting,2978.29,Debit Card,Gambling,Avoidable,Evening,Friday,Variable
02-02-2024,Cafe,3921.35,Wallet,Dining Out,Unnecessary,Night,Friday,Variable
02-02-2024,Train Ticket,294.55,UPI,Transport,Avoidable,Night,Friday,Variable
03-02-2024,Coffee,324.52,Debit Card,Food & Dining,Unnecessary,Morning,Saturday,Variable
03-02-2024,Cocktail,816,Wallet,Alcohol,Avoidable,Morning,Saturday,Variable
03-02-2024,Whiskey,777,UPI,Alcohol,Avoidable,Morning,Saturday,Variable
03-02-2024,Jewelry,19600.07,UPI,Luxury,Avoidable,Morning,Saturday,Variable
03-02-2024,Movie,951.38,Debit Card,Entertainment,Avoidable,Afternoon,Saturday,Variable
03-02-2024,Fruits,187.15,Credit Card,Food,Unnecessary,Afternoon,Saturday,Variable
03-02-2024,Grocery,296.46,Cash,Food,Unnecessary,Afternoon,Saturday,Variable
03-02-2024,Vegetables,192.97,Net Banking,Food,Unnecessary,Afternoon,Saturday,Variable
03-02-2024,Wine,650,Credit Card,Alcohol,Avoidable,Afternoon,Saturday,Variable
03-02-2024,Shoes,449,Debit Card,Shopping,Unnecessary,Afternoon,Saturday,Variable
03-02-2024,Cigarettes,479.76,Wallet,Tobacco,Avoidable,Afternoon,Saturday,Variable
03-02-2024,Cigarettes,354.42,Credit Card,Tobacco,Avoidable,Afternoon,Saturday,Variable
03-02-2024,Books,1603.17,Wallet,Education,Necessary,Evening,Saturday,Variable
03-02-2024,Milk,64.35,Credit Card,Groceries,Unnecessary,Evening,Saturday,Variable
03-02-2024,Beer,764,Cash,Alcohol,Avoidable,Evening,Saturday,Variable
03-02-2024,Therapy,1424,Cash,Healthcare,Necessary,Evening,Saturday,Variable
03-02-2024,Jewelry,11621.61,Cash,Luxury,Avoidable,Night,Saturday,Variable
04-02-2024,Burger,269.2,Credit Card,Food & Dining,Unnecessary,Morning,Sunday,Variable
04-02-2024,Books,1629.72,Net Banking,Education,Unnecessary,Afternoon,Sunday,Variable
04-02-2024,Gym Membership,3750,Debit Card,Healthcare,Necessary,Night,Sunday,Fixed
04-02-2024,Milk,67.39,Wallet,Groceries,Necessary,Night,Sunday,Variable
05-02-2024,Movie,984.8,Cash,Entertainment,Unnecessary,Morning,Monday,Variable
05-02-2024,Rice,162.41,Cash,Groceries,Necessary,Morning,Monday,Variable
05-02-2024,Fruits,195.45,Cash,Food,Unnecessary,Afternoon,Monday,Variable
05-02-2024,Grocery,265.18,UPI,Food,Unnecessary,Afternoon,Monday,Variable
05-02-2024,Vegetables,202.88,Credit Card,Food,Unnecessary,Afternoon,Monday,Variable
05-02-2024,Train Ticket,964.66,UPI,Transport,Avoidable,Afternoon,Monday,Variable
05-02-2024,Online Course,2307.39,Debit Card,Education,Unnecessary,Evening,Monday,Variable
05-02-2024,Milk,63.22,UPI,Groceries,Necessary,Evening,Monday,Variable
05-02-2024,Gaming,795.65,Net Banking,Entertainment,Avoidable,Night,Monday,Variable
05-02-2024,Burger,199,Cash,Food & Dining,Unnecessary,Night,Monday,Variable
06-02-2024,Eggs,129.01,Credit Card,Food,Avoidable,Morning,Tuesday,Variable
06-02-2024,Milk,63.55,Wallet,Groceries,Unnecessary,Morning,Tuesday,Variable
06-02-2024,Train Ticket,1650.98,Wallet,Transport,Avoidable,Morning,Tuesday,Variable
06-02-2024,Uber,1020,Debit Card,Transport,Avoidable,Morning,Tuesday,Variable
06-02-2024,Fuel,215,Net Banking,Transport,Avoidable,Afternoon,Tuesday,Variable
06-02-2024,Coffee,341.57,UPI,Food & Dining,Unnecessary,Night,Tuesday,Variable
07-02-2024,Coffee,250.8,Net Banking,Food & Dining,Avoidable,Morning,Wednesday,Variable
07-02-2024,Fruits,161.79,Debit Card,Food,Avoidable,Morning,Wednesday,Variable
07-02-2024,Watches,15924.31,UPI,Luxury,Avoidable,Morning,Wednesday,Variable
07-02-2024,Pizza,370.02,Wallet,Food,Unnecessary,Afternoon,Wednesday,Variable
07-02-2024,Gaming,869.79,Wallet,Entertainment,Unnecessary,Evening,Wednesday,Variable
07-02-2024,Milk,61.61,Debit Card,Groceries,Unnecessary,Evening,Wednesday,Variable
07-02-2024,Grocery,237.23,Debit Card,Food,Avoidable,Night,Wednesday,Variable
